Country,Item,Year,Value
Thailand,Pulses,1973,2.86
Tunisia,Pulses,1963,2.86
Vietnam,Pulses,2008,2.86
Armenia,Coffee and products,2003,2.85
Bahamas,Coffee and products,2003,2.85
Bangladesh,Meat,1988,2.85
Bolivia,Eggs,1978,2.85
Egypt,"Fish, Seafood",1968,2.85
Ireland,Pulses,1968,2.85
Oman,Tea (including mate),2003,2.85
Slovakia,Coffee and products,1998,2.85
Turkey,Tea (including mate),2013,2.85
United Kingdom,Tea (including mate),1988,2.85
Zimbabwe,Animal fats,1993,2.85
Bolivia,Pulses,1993,2.84
Botswana,Animal fats,2008,2.84
Brazil,Animal fats,1973,2.84
Egypt,Eggs,1988,2.84
Jamaica,Pulses,1963,2.84
Laos,Milk - Excluding Butter,1998,2.84
Saudi Arabia,Pulses,1993,2.84
Chad,Alcoholic Beverages,1993,2.83
Chile,Pulses,1988,2.83
Egypt,Alcoholic Beverages,2008,2.83
Gabon,Sugar & Sweeteners,1963,2.83
Japan,Pulses,1973,2.83
Serbia and Montenegro,"Fish, Seafood",2003,2.83
Turkey,Tea (including mate),2008,2.83
Turkey,Animal fats,1978,2.83
Botswana,Eggs,2003,2.82
Jamaica,Pulses,1988,2.82
Laos,Sugar & Sweeteners,1993,2.82
Niger,Sugar & Sweeteners,1963,2.82
Pakistan,Starchy Roots,1968,2.82
Zimbabwe,"Fish, Seafood",2013,2.82
Bangladesh,Pulses,2008,2.81
Bolivia,Animal fats,2003,2.81
Czechia,Pulses,2008,2.81
El Salvador,Coffee and products,2008,2.81
Honduras,Animal fats,1998,2.81
Kuwait,Animal fats,1978,2.81
Turkey,Animal fats,2003,2.81
Armenia,Animal fats,1993,2.8
Benin,Sugar & Sweeteners,1988,2.8
Haiti,Coffee and products,1983,2.8
Iraq,Tea (including mate),1963,2.8
Liberia,Sugar & Sweeteners,1963,2.8
Morocco,Animal fats,1968,2.8
Nicaragua,"Fish, Seafood",1968,2.8
Afghanistan,Animal fats,1968,2.79
Brazil,Animal fats,2003,2.79
Costa Rica,Animal fats,1983,2.79
Bolivia,Coffee and products,1988,2.78
Botswana,"Fish, Seafood",1998,2.78
Brazil,Animal fats,1978,2.78
Dominican Republic,Coffee and products,1978,2.78
Egypt,Animal fats,1993,2.78
Laos,Pulses,2008,2.78
Moldova,Animal fats,2003,2.78
Mozambique,Alcoholic Beverages,1983,2.78
New Zealand,Tea (including mate),1973,2.78
Saudi Arabia,Coffee and products,2013,2.78
Turkmenistan,Animal fats,2008,2.78
Vanuatu,Animal fats,1988,2.78
Japan,Coffee and products,1988,2.77
Malaysia,Pulses,1983,2.77
Netherlands,Pulses,1963,2.77
United Kingdom,Coffee and products,1998,2.77
Yemen,Animal fats,1968,2.77
Jamaica,Animal fats,1993,2.76
Pakistan,Animal fats,1983,2.76
Serbia and Montenegro,"Fish, Seafood",1998,2.76
Turkey,Animal fats,1973,2.76
United Arab Emirates,Coffee and products,1968,2.76
Costa Rica,Animal fats,1988,2.75
Haiti,"Fish, Seafood",1978,2.75
Ireland,Coffee and products,2013,2.75
New Zealand,Pulses,2008,2.75
Algeria,Coffee and products,1998,2.74
Cyprus,Coffee and products,1963,2.74
Ethiopia,Sugar & Sweeteners,1963,2.74
Ireland,Pulses,1978,2.74
Slovakia,Pulses,1998,2.74
Taiwan,Pulses,1988,2.74
United Kingdom,Pulses,2008,2.74
United Kingdom,Tea (including mate),1983,2.74
Venezuela (Bolivarian Republic of),Animal fats,1978,2.74
Zimbabwe,Animal fats,1998,2.74
Bolivia,Pulses,1983,2.73
Botswana,"Fish, Seafood",2003,2.73
Costa Rica,Animal fats,1973,2.73
Guatemala,Starchy Roots,1968,2.73
Haiti,"Fish, Seafood",2003,2.73
Honduras,Animal fats,1983,2.73
Namibia,Alcoholic Beverages,1993,2.73
Taiwan,Pulses,2013,2.73
United Arab Emirates,Coffee and products,1983,2.73
Yemen,Animal fats,1963,2.73
Yemen,"Fish, Seafood",2008,2.73
Bahamas,Coffee and products,1968,2.72
Belize,Coffee and products,1998,2.72
Belize,Eggs,1968,2.72
Israel,Coffee and products,1973,2.72
Malawi,Sugar & Sweeteners,1963,2.72
Myanmar,Starchy Roots,1963,2.72
Vietnam,Pulses,1998,2.72
Botswana,Animal fats,1983,2.71
Cuba,Coffee and products,1968,2.71
Iraq,Alcoholic Beverages,1978,2.71
Laos,Pulses,1993,2.71
Mauritania,Animal fats,1983,2.71
South Korea,Animal fats,1998,2.71
Turkmenistan,Animal fats,2013,2.71
United Kingdom,Coffee and products,1993,2.71
Vanuatu,Animal fats,1998,2.71
Zambia,Pulses,2003,2.71
Cameroon,Sugar & Sweeteners,1968,2.7
Cyprus,Animal fats,1998,2.7
Egypt,Animal fats,2003,2.7
Japan,Animal fats,1973,2.7
Oman,Animal fats,2003,2.7
Australia,Coffee and products,1983,2.69
El Salvador,Coffee and products,1968,2.69
Guatemala,"Fish, Seafood",2003,2.69
Malta,Coffee and products,1973,2.69
New Caledonia,Coffee and products,1963,2.69
Niger,"Fish, Seafood",2013,2.69
Pakistan,"Fish, Seafood",1993,2.69
Peru,Eggs,1983,2.69
Russia,Pulses,1993,2.69
Slovakia,Coffee and products,1993,2.69
Slovenia,Pulses,1998,2.69
Turkmenistan,Alcoholic Beverages,1993,2.69
United Kingdom,Coffee and products,1973,2.69
Vietnam,Pulses,2003,2.69
Albania,Eggs,1978,2.68
Bolivia,Coffee and products,2013,2.68
Brunei,Pulses,1988,2.68
Ecuador,Pulses,2008,2.68
India,Animal fats,2008,2.68
South Korea,Animal fats,1983,2.68
Afghanistan,Animal fats,1998,2.67
Iran,Tea (including mate),2008,2.67
Kenya,"Fish, Seafood",1968,2.67
Laos,Pulses,1963,2.67
Netherlands,Pulses,1978,2.67
Paraguay,Animal fats,1973,2.67
Vietnam,Eggs,2003,2.67
Armenia,Animal fats,1998,2.66
Brazil,Coffee and products,1998,2.66
Chad,Alcoholic Beverages,1998,2.66
Colombia,"Fish, Seafood",1963,2.66
Czechia,Coffee and products,2008,2.66
El Salvador,Animal fats,1993,2.66
Georgia,Eggs,1993,2.66
Guinea-Bissau,"Fish, Seafood",2008,2.66
Israel,Coffee and products,1968,2.66
Kuwait,Animal fats,1988,2.66
New Caledonia,Eggs,1973,2.66
Poland,Pulses,1998,2.66
Senegal,Alcoholic Beverages,2008,2.66
Turkey,Tea (including mate),1998,2.66
Uruguay,Pulses,1998,2.66
Bolivia,Coffee and products,2003,2.65
Brunei,Pulses,2003,2.65
Egypt,"Fish, Seafood",1973,2.65
Fiji,Eggs,2003,2.65
Honduras,Starchy Roots,1998,2.65
Laos,Pulses,1968,2.65
Morocco,Starchy Roots,1968,2.65
New Caledonia,Pulses,2003,2.65
Nicaragua,"Fish, Seafood",2003,2.65
Vietnam,Alcoholic Beverages,1988,2.65
Botswana,Animal fats,1963,2.64
Botswana,"Fish, Seafood",1978,2.64
Jamaica,Coffee and products,2013,2.64
Kuwait,Animal fats,2008,2.64
United Kingdom,Tea (including mate),1978,2.64
Algeria,Coffee and products,1988,2.63
Armenia,Coffee and products,2008,2.63
Azerbaijan,Animal fats,2008,2.63
Burkina Faso,Eggs,2008,2.63
China,Sugar & Sweeteners,1968,2.63
Georgia,Coffee and products,2008,2.63
Malaysia,Pulses,1978,2.63
Moldova,Animal fats,1998,2.63
Nigeria,Eggs,1988,2.63
Spain,Animal fats,1973,2.63
Uruguay,Tea (including mate),1973,2.63
Afghanistan,Animal fats,1983,2.62
Argentina,Pulses,1963,2.62
Australia,Tea (including mate),1963,2.62
Colombia,Coffee and products,1993,2.62
Czechia,Coffee and products,1993,2.62
Djibouti,Starchy Roots,1973,2.62
Iran,Animal fats,2003,2.62
Mauritania,Tea (including mate),1988,2.62
New Zealand,Tea (including mate),1968,2.62
Philippines,Eggs,1963,2.62
United Arab Emirates,Coffee and products,2003,2.62
Zambia,Eggs,1988,2.62
Burkina Faso,Eggs,2013,2.61
Burkina Faso,"Fish, Seafood",2008,2.61
Indonesia,Pulses,1963,2.61
Nicaragua,"Fish, Seafood",1998,2.61
Nigeria,Eggs,1983,2.61
Serbia,Animal fats,2013,2.61
South Korea,Animal fats,1993,2.61
Taiwan,Eggs,1968,2.61
Venezuela (Bolivarian Republic of),Animal fats,1988,2.61
Brunei,Animal fats,1988,2.6
Egypt,Animal fats,2008,2.6
Hungary,Coffee and products,2003,2.6
Japan,Animal fats,1978,2.6
Japan,Animal fats,1988,2.6
Morocco,Animal fats,1988,2.6
Saudi Arabia,Pulses,1973,2.6
United Kingdom,Coffee and products,1988,2.6
Uzbekistan,Eggs,1998,2.6
Algeria,Alcoholic Beverages,1993,2.59
Costa Rica,Coffee and products,2013,2.59
Honduras,Coffee and products,2013,2.59
Hungary,"Fish, Seafood",1963,2.59
India,"Fish, Seafood",1968,2.59
Mauritania,Vegetables,1973,2.59
Mongolia,Tea (including mate),1983,2.59
Paraguay,"Fish, Seafood",1988,2.59
Togo,Milk - Excluding Butter,2008,2.59
United Arab Emirates,Tea (including mate),1998,2.59
Bangladesh,Meat,1983,2.58
Bulgaria,Pulses,2008,2.58
Chad,"Fish, Seafood",1983,2.58
Haiti,Coffee and products,1968,2.58
Honduras,"Fish, Seafood",1968,2.58
India,Eggs,2013,2.58
Liberia,Milk - Excluding Butter,2008,2.58
Malaysia,Pulses,1993,2.58
Malaysia,Pulses,2003,2.58
Mauritius,Animal fats,1998,2.58
Namibia,Animal fats,2003,2.58
Swaziland,Eggs,2003,2.58
United Arab Emirates,Animal fats,2013,2.58
Brazil,Animal fats,1968,2.57
Brunei,Animal fats,2003,2.57
Chile,Animal fats,1973,2.57
Djibouti,Pulses,1963,2.57
Gambia,Pulses,1993,2.57
Kuwait,Tea (including mate),1983,2.57
Pakistan,Eggs,2008,2.57
Peru,Animal fats,1968,2.57
Romania,Pulses,2008,2.57
Venezuela (Bolivarian Republic of),Coffee and products,1998,2.57
Vietnam,Eggs,2008,2.57
Honduras,Animal fats,2008,2.56
Japan,Animal fats,1983,2.56
Saudi Arabia,Alcoholic Beverages,1978,2.56
Togo,Sugar & Sweeteners,1963,2.56
United Kingdom,Coffee and products,2013,2.56
Djibouti,"Fish, Seafood",2008,2.55
Ecuador,Animal fats,1968,2.55
Oman,Pulses,2008,2.55
Panama,Coffee and products,1993,2.55
Sri Lanka,Pulses,1973,2.55
United Kingdom,Tea (including mate),1993,2.55
Albania,Animal fats,2013,2.54
Botswana,"Fish, Seafood",1983,2.54
Haiti,Coffee and products,1973,2.54
Jamaica,Eggs,1998,2.54
Kyrgyzstan,Eggs,1998,2.54
Lebanon,Animal fats,2008,2.54
Nepal,Sugar & Sweeteners,1978,2.54
Saudi Arabia,Alcoholic Beverages,1988,2.54
Spain,Animal fats,1978,2.54
Brazil,Tea (including mate),2003,2.53
Guinea,Alcoholic Beverages,2013,2.53
Haiti,"Fish, Seafood",1993,2.53
Honduras,Animal fats,1993,2.53
Ireland,Tea (including mate),1998,2.53
Kazakhstan,"Fish, Seafood",2003,2.53
Lithuania,Coffee and products,1998,2.53
Mauritania,Tea (including mate),2003,2.53
Morocco,Animal fats,2008,2.53
Saudi Arabia,Starchy Roots,1973,2.53
Serbia and Montenegro,Coffee and products,1998,2.53
Venezuela (Bolivarian Republic of),Coffee and products,1968,2.53
Zimbabwe,Animal fats,1988,2.53
Armenia,Eggs,1993,2.52
Bahamas,Eggs,2003,2.52
Bolivia,Coffee and products,2008,2.52
Croatia,Pulses,2003,2.52
New Caledonia,Coffee and products,1973,2.52
Bolivia,Pulses,2003,2.51
Ecuador,Animal fats,1988,2.51
Greece,Coffee and products,1983,2.51
Guinea,Coffee and products,1988,2.51
Morocco,Animal fats,2013,2.51
Morocco,Eggs,1973,2.51
Poland,Coffee and products,1998,2.51
Spain,Animal fats,1983,2.51
Ukraine,Pulses,2003,2.51
Cambodia,Pulses,1983,2.5
Egypt,Animal fats,1998,2.5
Kuwait,Tea (including mate),1968,2.5
Saudi Arabia,Starchy Roots,1968,2.5
Sri Lanka,Pulses,1978,2.5
Algeria,Animal fats,1988,2.49
Chile,Animal fats,1998,2.49
Kenya,"Fish, Seafood",1963,2.49
Panama,Coffee and products,1968,2.49
Timor-Leste,Sugar & Sweeteners,1978,2.49
United Kingdom,Tea (including mate),1998,2.49
Afghanistan,Pulses,1988,2.48
Albania,Coffee and products,2013,2.48
Bahamas,Eggs,1988,2.48
Belgium,Pulses,2013,2.48
Bolivia,Coffee and products,1983,2.48
Burkina Faso,Sugar & Sweeteners,1968,2.48
Chile,Tea (including mate),1963,2.48
Guinea-Bissau,Pulses,2008,2.48
Ireland,Pulses,1993,2.48
Laos,Pulses,1983,2.48
Morocco,Animal fats,1993,2.48
Panama,Coffee and products,2013,2.48
Poland,Pulses,1978,2.48
Portugal,Coffee and products,1988,2.48
Sri Lanka,Alcoholic Beverages,2003,2.48
Brunei,Animal fats,2013,2.47
Burkina Faso,Eggs,1993,2.47
Ethiopia,Coffee and products,1963,2.47
Iran,Animal fats,1978,2.47
Ireland,Pulses,1983,2.47
Ireland,Pulses,2003,2.47
Japan,Pulses,1988,2.47
Myanmar,Starchy Roots,1978,2.47
Myanmar,Eggs,2003,2.47
Burkina Faso,Eggs,1998,2.46
Burkina Faso,Eggs,2003,2.46
Democratic Republic of the Congo,Pulses,1988,2.46
Ecuador,Animal fats,1978,2.46
Hungary,Pulses,2003,2.46
Indonesia,Pulses,1973,2.46
Pakistan,"Fish, Seafood",1998,2.46
South Africa,Eggs,1963,2.46
Yemen,"Fish, Seafood",2013,2.46
Jordan,Eggs,1963,2.45
Kyrgyzstan,"Fish, Seafood",2008,2.45
Mongolia,Fruits - Excluding Wine,1968,2.45
New Zealand,Pulses,1978,2.45
Panama,Coffee and products,2008,2.45
Sri Lanka,Eggs,2008,2.45
Afghanistan,Pulses,2013,2.44
Brazil,Animal fats,1983,2.44
Brazil,Animal fats,1998,2.44
Iraq,Pulses,2008,2.44
Jamaica,Animal fats,2008,2.44
Kenya,"Fish, Seafood",2003,2.44
Morocco,Eggs,1968,2.44
Saudi Arabia,Pulses,1968,2.44
Saudi Arabia,Animal fats,1983,2.44
Turkey,Animal fats,1993,2.44
Venezuela (Bolivarian Republic of),Coffee and products,2008,2.44
Venezuela (Bolivarian Republic of),Animal fats,2008,2.44
Vietnam,Animal fats,2013,2.44
Zimbabwe,Pulses,1978,2.44
Bolivia,Pulses,1963,2.43
Brazil,Animal fats,1963,2.43
Colombia,"Fish, Seafood",1983,2.43
Djibouti,Pulses,1968,2.43
Ecuador,Animal fats,1983,2.43
Honduras,Animal fats,1978,2.43
Indonesia,Eggs,1993,2.43
Iran,Animal fats,1998,2.43
Iraq,Eggs,1973,2.43
Ivory Coast,Pulses,2008,2.43
Japan,Pulses,1993,2.43
Laos,Coffee and products,2003,2.43
Poland,Pulses,1988,2.43
Sri Lanka,Eggs,1993,2.43
United Kingdom,Coffee and products,1983,2.43
United Kingdom,Coffee and products,2003,2.43
Yemen,"Fish, Seafood",1963,2.43
Botswana,Animal fats,1978,2.42
Brunei,Pulses,1983,2.42
El Salvador,Coffee and products,2003,2.42
Honduras,"Fish, Seafood",1988,2.42
Ivory Coast,Pulses,2013,2.42
Jamaica,Eggs,1963,2.42
Laos,Pulses,1978,2.42
Tunisia,Animal fats,2008,2.42
Turkey,Animal fats,1983,2.42
Vanuatu,Alcoholic Beverages,2003,2.42
Guinea-Bissau,Sugar & Sweeteners,1983,2.41
Honduras,Animal fats,2003,2.41
Iraq,Tea (including mate),1983,2.41
Madagascar,Coffee and products,1988,2.41
Mali,Starchy Roots,1988,2.41
Mexico,Animal fats,1983,2.41
Colombia,Coffee and products,1988,2.4
Georgia,Animal fats,2003,2.4
Guinea-Bissau,"Fish, Seafood",1968,2.4
Liberia,Pulses,2008,2.4
Mongolia,Fruits - Excluding Wine,1963,2.4
Netherlands,Coffee and products,2013,2.4
Saudi Arabia,Pulses,1978,2.4
South Korea,Eggs,1968,2.4
Sri Lanka,Eggs,1988,2.4
Zimbabwe,"Fish, Seafood",1998,2.4
Central African Republic,Coffee and products,1983,2.39
Costa Rica,Animal fats,1963,2.39
Ecuador,Animal fats,1963,2.39
India,Animal fats,2003,2.39
Laos,Pulses,1988,2.39
Malaysia,Pulses,1998,2.39
New Zealand,Coffee and products,1993,2.39
South Africa,Animal fats,1963,2.39
Swaziland,Eggs,1993,2.39
Zimbabwe,Animal fats,1973,2.39
Bolivia,Coffee and products,1998,2.38
Brunei,Pulses,1973,2.38
China,Milk - Excluding Butter,1978,2.38
El Salvador,Animal fats,2008,2.38
Ireland,Coffee and products,2003,2.38
Morocco,Animal fats,2003,2.38
Nigeria,Eggs,1978,2.38
Philippines,Animal fats,2003,2.38
Thailand,Starchy Roots,1983,2.38
Tunisia,Coffee and products,2013,2.38
Bolivia,Eggs,1968,2.37
Egypt,Alcoholic Beverages,2003,2.37
Ethiopia,Coffee and products,1968,2.37
Gambia,Pulses,2008,2.37
Japan,Animal fats,1993,2.37
Turkey,Animal fats,1988,2.37
Ukraine,Pulses,1998,2.37
Uruguay,Pulses,1993,2.37
Vanuatu,Eggs,1973,2.37
Vietnam,Alcoholic Beverages,1978,2.37
Cambodia,Pulses,2003,2.36
Costa Rica,"Fish, Seafood",1963,2.36
Iraq,Alcoholic Beverages,1998,2.36
Japan,Pulses,1978,2.36
Laos,Milk - Excluding Butter,2008,2.36
Portugal,Coffee and products,1973,2.36
Saudi Arabia,Pulses,1963,2.36
Thailand,Pulses,1988,2.36
Afghanistan,Animal fats,1978,2.35
Albania,Animal fats,2003,2.35
Bulgaria,Pulses,2013,2.35
China,Milk - Excluding Butter,1963,2.35
Honduras,Animal fats,1973,2.35
Morocco,Eggs,1963,2.35
North Korea,Milk - Excluding Butter,1978,2.35
Peru,Eggs,1973,2.35
Saudi Arabia,Animal fats,1988,2.35
Taiwan,Pulses,1973,2.35
Turkey,Eggs,1968,2.35
Afghanistan,Pulses,1978,2.34
Afghanistan,Pulses,1993,2.34
Algeria,Pulses,1963,2.34
Czechia,Coffee and products,1988,2.34
Namibia,Animal fats,1993,2.34
New Caledonia,Coffee and products,1993,2.34
Peru,Coffee and products,1988,2.34
Slovakia,Coffee and products,1988,2.34
Swaziland,Coffee and products,2003,2.34
Brazil,Tea (including mate),1998,2.33
China,Eggs,1978,2.33
El Salvador,Coffee and products,1963,2.33
El Salvador,Animal fats,1978,2.33
Laos,Pulses,1973,2.33
Lebanon,Animal fats,2013,2.33
Mauritania,Tea (including mate),2008,2.33
Pakistan,"Fish, Seafood",1978,2.33
Romania,Coffee and products,2013,2.33
Suriname,Pulses,2013,2.33
Madagascar,Coffee and products,1983,2.32
Myanmar,Starchy Roots,1973,2.32
New Zealand,Coffee and products,1988,2.32
South Africa,Pulses,1998,2.32
United Arab Emirates,Pulses,1973,2.32
Vietnam,Pulses,1993,2.32
Brunei,Pulses,1968,2.31
Canada,Pulses,1978,2.31
Fiji,Eggs,2008,2.31
Georgia,Animal fats,2008,2.31
Guatemala,Starchy Roots,1963,2.31
Haiti,Coffee and products,1963,2.31
Iran,Eggs,1963,2.31
Italy,Coffee and products,1963,2.31
Kyrgyzstan,"Fish, Seafood",2013,2.31
Moldova,Animal fats,1993,2.31
New Zealand,Tea (including mate),1978,2.31
South Africa,Pulses,2013,2.31
Sri Lanka,Eggs,1998,2.31
Afghanistan,Animal fats,1963,2.3
Cambodia,Pulses,1988,2.3
Costa Rica,Coffee and products,2008,2.3
Ecuador,Pulses,2003,2.3
Niger,Sugar & Sweeteners,1968,2.3
Saudi Arabia,Animal fats,1978,2.3
Turkmenistan,Animal fats,2003,2.3
Venezuela (Bolivarian Republic of),Animal fats,1973,2.3
Vietnam,Milk - Excluding Butter,1963,2.3
Bermuda,Pulses,1978,2.29
Botswana,Eggs,2008,2.29
Honduras,Animal fats,1968,2.29
Malta,Tea (including mate),2013,2.29
Nicaragua,Animal fats,1963,2.29
Uganda,Sugar & Sweeteners,1988,2.29
Zimbabwe,"Fish, Seafood",1988,2.29
Belgium,Pulses,2008,2.28
Cambodia,Sugar & Sweeteners,1988,2.28
Egypt,Animal fats,1973,2.28
Gambia,Tea (including mate),1993,2.28
Japan,Pulses,1983,2.28
Mexico,Coffee and products,1988,2.28
Philippines,Coffee and products,1983,2.28
Tunisia,Eggs,1973,2.28
Afghanistan,Animal fats,2013,2.27
Brazil,Tea (including mate),2013,2.27
Colombia,Eggs,1963,2.27
Cyprus,Animal fats,2003,2.27
Gambia,Pulses,1998,2.27
Jamaica,Eggs,2013,2.27
Jordan,"Fish, Seafood",1973,2.27
Nicaragua,Coffee and products,1993,2.27
Poland,Coffee and products,1993,2.27
Turkey,Tea (including mate),2003,2.27
Vanuatu,Animal fats,1968,2.27
Venezuela (Bolivarian Republic of),Coffee and products,1993,2.27
Bolivia,Eggs,1963,2.26
Brunei,Pulses,1998,2.26
Canada,Pulses,1963,2.26
Cyprus,Animal fats,1993,2.26
Kenya,"Fish, Seafood",1973,2.26
Swaziland,Eggs,1988,2.26
Uzbekistan,Animal fats,2013,2.26
Cambodia,Pulses,1978,2.25
Democratic Republic of the Congo,Pulses,1993,2.25
Djibouti,"Fish, Seafood",1998,2.25
Egypt,Animal fats,2013,2.25
Ethiopia,Coffee and products,1973,2.25
Haiti,Coffee and products,1998,2.25
Nicaragua,Coffee and products,1968,2.25
Nicaragua,"Fish, Seafood",1963,2.25
Saudi Arabia,Coffee and products,1983,2.25
South Africa,Animal fats,1988,2.25
Spain,Animal fats,1968,2.25
Uruguay,Pulses,1988,2.25
Burkina Faso,"Fish, Seafood",1988,2.24
Central African Republic,Pulses,1978,2.24
Guinea-Bissau,Sugar & Sweeteners,1963,2.24
Israel,Animal fats,1998,2.24
Mauritius,Animal fats,2008,2.24
Paraguay,Coffee and products,1978,2.24
United Kingdom,Pulses,1978,2.24
Zambia,Eggs,1968,2.24
Bolivia,"Fish, Seafood",2008,2.23
Bosnia and Herzegovina,Animal fats,2013,2.23
Central African Republic,Pulses,1973,2.23
Democratic Republic of the Congo,Sugar & Sweeteners,1968,2.23
El Salvador,Coffee and products,1973,2.23
Mongolia,Eggs,2013,2.23
Morocco,Animal fats,1973,2.23
South Korea,Animal fats,1988,2.23
Vanuatu,Eggs,1983,2.23
Yemen,Eggs,2013,2.23
Afghanistan,Animal fats,1973,2.22
Bosnia and Herzegovina,"Fish, Seafood",1968,2.22
Brazil,Coffee and products,1988,2.22
Bulgaria,Coffee and products,1998,2.22
Croatia,"Fish, Seafood",1968,2.22
Cyprus,Coffee and products,1968,2.22
El Salvador,Coffee and products,1978,2.22
France,Pulses,1968,2.22
Guatemala,Starchy Roots,1973,2.22
Iraq,"Fish, Seafood",1973,2.22
Malta,Tea (including mate),1988,2.22
Montenegro,"Fish, Seafood",1968,2.22
Serbia,"Fish, Seafood",1968,2.22
Slovenia,"Fish, Seafood",1968,2.22
United Kingdom,Tea (including mate),2008,2.22
Vanuatu,Animal fats,1978,2.22
Algeria,Alcoholic Beverages,1983,2.21
Brazil,Animal fats,1988,2.21
Iran,Alcoholic Beverages,1973,2.21
Iraq,Eggs,1968,2.21
New Zealand,Coffee and products,1983,2.21
Russia,Coffee and products,2003,2.21
Zambia,Pulses,1993,2.21
Bosnia and Herzegovina,Coffee and products,1988,2.2
Croatia,Coffee and products,1988,2.2
Djibouti,Pulses,1973,2.2
Dominican Republic,Coffee and products,1993,2.2
Honduras,Coffee and products,2003,2.2
Honduras,Animal fats,2013,2.2
Iraq,Tea (including mate),1978,2.2
Ivory Coast,Eggs,1998,2.2
Kuwait,Tea (including mate),1988,2.2
Madagascar,Coffee and products,2008,2.2
Montenegro,Coffee and products,1988,2.2
Nepal,Alcoholic Beverages,2013,2.2
New Zealand,Pulses,1988,2.2
Philippines,Coffee and products,1978,2.2
Serbia,Coffee and products,1988,2.2
Slovenia,Coffee and products,1988,2.2
Vanuatu,Animal fats,1983,2.2
Bahamas,Coffee and products,1993,2.19
Bolivia,"Fish, Seafood",2013,2.19
Bosnia and Herzegovina,Coffee and products,1978,2.19
Cambodia,Milk - Excluding Butter,1983,2.19
Croatia,Coffee and products,1978,2.19
Guinea-Bissau,Pulses,1983,2.19
Ireland,Tea (including mate),2008,2.19
Lebanon,Eggs,1963,2.19
Mauritius,Eggs,1978,2.19
Montenegro,Coffee and products,1978,2.19
Romania,Coffee and products,2008,2.19
Serbia,Coffee and products,1978,2.19
Slovenia,Coffee and products,1978,2.19
Tajikistan,Pulses,2013,2.19
Turkey,Animal fats,2008,2.19
Venezuela (Bolivarian Republic of),Animal fats,1983,2.19
Australia,Tea (including mate),1968,2.18
France,Pulses,1978,2.18
Jamaica,Eggs,2003,2.18
Romania,Pulses,2003,2.18
South Africa,Animal fats,1973,2.18
Azerbaijan,"Fish, Seafood",2008,2.17
Brazil,Animal fats,1993,2.17
Costa Rica,Animal fats,1968,2.17
El Salvador,"Fish, Seafood",1993,2.17
Japan,Animal fats,1968,2.17
Mauritania,Tea (including mate),1983,2.17
Nepal,"Fish, Seafood",2013,2.17
Spain,Coffee and products,1978,2.17
Switzerland,Pulses,2008,2.17
Zimbabwe,Animal fats,2003,2.17
Belarus,Coffee and products,2008,2.16
Malta,Coffee and products,1998,2.16
Morocco,Animal fats,1978,2.16
Niger,"Fish, Seafood",2008,2.16
Sri Lanka,Eggs,2003,2.16
Afghanistan,Pulses,1973,2.15
Afghanistan,Animal fats,1993,2.15
Algeria,Pulses,1968,2.15
Central African Republic,Pulses,1963,2.15
El Salvador,Coffee and products,2013,2.15
Greece,Animal fats,1988,2.15
India,Eggs,2008,2.15
Thailand,Pulses,2008,2.15
Togo,Coffee and products,1998,2.15
United Arab Emirates,Coffee and products,1988,2.15
Vanuatu,Animal fats,2013,2.15
Albania,Coffee and products,2008,2.14
Austria,Coffee and products,1963,2.14
Benin,Eggs,1983,2.14
Bolivia,Pulses,1968,2.14
Cuba,Coffee and products,1978,2.14
Djibouti,"Fish, Seafood",1968,2.14
Estonia,Pulses,1998,2.14
France,Pulses,1998,2.14
Gambia,Tea (including mate),2013,2.14
Iran,Tea (including mate),1988,2.14
Liberia,Pulses,2003,2.14
Mexico,Animal fats,1978,2.14
Algeria,Alcoholic Beverages,1998,2.13
Azerbaijan,"Fish, Seafood",2013,2.13
